datetimeUtc,PM2.5,TEMP,DEWP
2025-08-08 15:00:00+00:00,39.14362462361654,21.24550024668376,12.698083559672042
2025-08-08 16:00:00+00:00,42.413208643595375,20.177791754404705,12.153216775258386
2025-08-08 17:00:00+00:00,44.13020865122477,19.232583204905197,11.693491586049403
2025-08-08 18:00:00+00:00,43.42266654968262,18.8351248105367,11.641958141326903
2025-08-08 19:00:00+00:00,45.32783349355062,18.918083508809406,11.62040017445882
2025-08-08 20:00:00+00:00,47.926499684651695,18.792874972025555,11.566908391316732
2025-08-08 21:00:00+00:00,46.34370835622152,18.818416595458984,11.4314666112264
2025-08-08 22:00:00+00:00,43.28129196166992,18.72195816040039,11.28815809885661
2025-08-08 23:00:00+00:00,36.90216636657715,18.251499970753983,10.748433335622147
2025-08-09 00:00:00+00:00,36.86004130045573,18.054458300272625,10.471516672770184
2025-08-09 01:00:00+00:00,32.09091631571452,17.39912509918213,9.998358472188313
2025-08-09 02:00:00+00:00,32.65016746520996,17.55595858891805,10.102533690134683
2025-08-09 03:00:00+00:00,33.29420852661133,17.598167101542156,10.044625473022462
2025-08-09 04:00:00+00:00,36.14337476094564,17.33829148610433,9.979691505432129
2025-08-09 05:00:00+00:00,37.36450004577637,17.33520793914795,10.061274528503418
2025-08-09 06:00:00+00:00,42.03687540690104,17.414541721343994,10.09542506535848
2025-08-09 07:00:00+00:00,44.11283302307129,17.595791657765705,10.090841579437255
2025-08-09 08:00:00+00:00,42.052249590555824,18.289208094278973,10.373674774169922
2025-08-09 09:00:00+00:00,42.489707946777344,19.825916449228924,11.168608061472575
2025-08-09 10:00:00+00:00,49.91595808664957,19.774083296457928,11.041499996185303
2025-08-09 11:00:00+00:00,54.90979131062826,19.54862515131633,11.019341818491624
2025-08-09 12:00:00+00:00,49.00404167175293,21.50991662343343,12.007208315531411
2025-08-09 13:00:00+00:00,49.51091702779134,21.977749506632488,12.131841087341309
2025-08-09 14:00:00+00:00,56.328749656677246,20.61916669209798,11.37840003967285
2025-08-09 15:00:00+00:00,52.27058347066244,20.237458388010666,11.283233420054122
